,status,time,LoanOriginalAmount2,IsBorrowerHomeowner
3188,0,320,0.5,1
3189,0,1096,0.5,1
3190,0,1002,0.45,1
3191,1,333,1.65,0
3192,1,578,0.8775,1
3193,0,331,0.2,1
3194,0,429,0.1,0
3195,1,577,1.1,0
3196,1,1097,0.2975,1
3197,0,1096,1.0,0
3198,0,515,0.3001,0
3199,0,366,0.35,1
3200,0,604,0.1138,1
3201,1,425,0.3,1
3202,0,1096,0.255,1
3203,1,516,0.35,1
3204,1,274,0.4,1
3205,0,1096,0.2,1
3206,0,221,0.5,1
3207,1,335,0.3001,1
3208,0,1050,0.4,1
3209,1,1158,0.8,1
3210,0,334,0.18,1
3211,1,274,0.3,1
3212,1,336,1.0,1
3213,1,302,0.1,1
3214,1,182,0.2052,1
3215,0,1096,0.25,0
3216,0,928,0.5,1
3217,0,854,0.4,0
3218,0,1096,0.4,0
3219,0,924,0.365,1
3220,0,618,0.47,1
3221,0,726,0.255,1
3222,1,333,0.6,1
3223,1,274,0.6,1
3224,0,132,0.75,0
3225,1,364,0.15,1
3226,1,182,0.1025,1
3227,0,953,0.25,0
3228,0,312,0.5,0
3229,0,1096,1.0,1
3230,0,97,0.3,1
3231,0,639,0.5,0
3232,0,65,0.3,1
3233,0,14,0.255,1
3234,1,272,0.5,1
3235,0,1096,1.0,1
3236,1,274,0.1025,1
3237,0,1096,0.175,0
3238,0,1201,0.255,1
3239,0,138,0.1,0
3240,1,335,1.6,0
3241,1,212,0.36,1
3242,0,577,0.5,1
3243,0,644,0.255,0
3244,0,1096,1.49,1
3245,1,274,0.255,0
3246,0,1066,0.3,0
3247,0,109,0.4,1
3248,0,406,0.1,1
3249,0,179,0.25,0
3250,0,681,0.39,1
3251,0,354,0.2501,1
3252,0,433,0.29,0
3253,0,1096,0.21,1
3254,1,213,0.9,0
3255,1,213,0.2,1
3256,1,183,0.2,1
3257,0,874,1.0,0
3258,0,149,1.5,0
3259,0,1096,1.2,0
3260,0,798,0.52,1
3261,1,424,0.5,1
3262,1,729,0.244,0
3263,0,257,0.3,0
3264,0,1096,1.5,1
3265,0,209,0.275,0
3266,0,1096,0.8,0
3267,0,460,0.5,1
3268,0,1040,0.7,1
3269,0,354,0.1025,0
3270,0,914,1.0,1
3271,0,1096,1.0,0
3272,0,1096,0.7575,0
3273,0,618,0.85,0
3274,0,918,0.15,0
3275,1,183,0.255,1
3276,0,629,1.2,0
3277,0,178,0.25,1
3278,0,1096,0.25,1
3279,0,1061,0.25,1
3280,0,152,0.285,1
3281,0,1096,0.2,0
3282,0,923,1.3,1
3283,1,243,0.3001,1
3284,1,333,0.12,1
3285,0,1037,0.4,1
3286,0,445,1.0101,0
3287,0,1096,0.18,1
3288,0,1096,0.3,1
3289,0,1096,0.255,0
3290,0,406,0.5,1
3291,1,364,0.65,1
3292,1,151,0.31,1
3293,0,978,0.2203,1
3294,1,274,0.5,1
3295,0,139,0.19,0
3296,0,463,0.45,0
3297,0,1148,0.7,1
3298,1,274,0.3,1
3299,1,547,0.3,1
3300,1,363,1.0,0
3301,0,402,0.1,1
3302,0,55,1.3999,0
3303,1,397,0.3,1
3304,1,213,0.75,0
3305,0,162,0.1025,1
3306,1,241,0.1,0
3307,0,357,0.75,1
3308,0,979,0.8,0
3309,1,669,0.5,0
3310,0,1096,1.5,1
3311,1,700,0.31,1
3312,0,1096,0.4,1
3313,0,1072,0.36,1
3314,1,1100,0.5,1
3315,0,1096,0.5,1
3316,1,364,0.3,1
3317,1,364,0.27,1
3318,0,1096,0.1,0
3319,0,1096,2.37,0
3320,1,302,0.2,0
3321,1,333,0.15,1
3322,1,243,0.3001,1
3323,1,211,0.25,1
3324,1,396,1.0,1
3325,0,118,0.6001,1
3326,0,594,0.6001,1
3327,1,394,0.5,1
3328,1,213,0.2,1
3329,0,455,0.3,1
3330,0,853,0.15,0
3331,0,926,0.3,0
3332,0,977,1.02,0
3333,0,457,0.3,1
3334,0,113,0.6,1
3335,1,274,0.1,0
3336,0,65,0.5,1
3337,1,303,0.25,0
3338,0,1072,1.0002,1
3339,0,599,1.4,1
3340,0,829,0.3,1
3341,0,1066,0.25,0
3342,0,1096,0.1,1
3343,0,414,0.3,0
3344,0,80,0.1,0
3345,0,447,0.5,1
3346,1,272,0.49,0
3347,0,63,0.3,1
3348,0,1096,0.3001,1
3349,0,71,1.0,1
3350,0,1096,0.35,1
3351,0,1096,0.15,0
3352,0,576,0.3,1
3353,0,852,0.4,1
3354,0,534,0.505,1
3355,1,1217,0.1,0
3356,1,366,0.2999,1
3357,1,272,1.0,0
3358,0,79,0.1,0
3359,0,1096,0.5055,0
3360,0,357,0.2,1
3361,0,660,0.3001,0
3362,1,364,0.5,1
3363,0,1096,0.5,0
3364,0,148,0.15,1
3365,0,680,0.4,1
3366,0,1107,0.15,1
3367,0,1096,0.5,1
3368,1,333,0.3,1
3369,1,363,0.5,0
3370,0,821,2.3,0
3371,0,315,0.5,1
3372,0,1096,0.6,0
3373,0,1107,0.1,0
3374,0,973,0.3,1
3375,0,517,2.0,1
3376,1,333,0.15,1
3377,0,75,1.2,0
3378,0,1096,0.255,1
3379,0,792,0.4,1
3380,0,245,0.99,1
3381,0,1016,0.1,1
3382,0,911,1.6,1
3383,0,306,0.2,0
3384,0,1107,0.6,1
3385,0,1096,0.38,0
3386,1,305,1.3,1
3387,0,1096,0.3,1
3388,0,259,0.5,0
3389,1,363,0.2,0
3390,0,97,0.2025,0
3391,1,425,0.12,1
3392,0,1096,0.2,0
3393,0,120,0.8,1
3394,0,1096,0.3,1
3395,0,152,1.0,1
3396,0,420,0.15,1
3397,1,517,0.49,1
3398,0,720,0.6,0
3399,1,578,0.46,0
3400,0,840,0.3,1
3401,1,333,0.3,0
3402,1,211,0.35,0
3403,1,486,0.3,1
3404,1,425,0.55,1
3405,1,274,0.15,1
3406,0,1096,0.825,1
3407,1,241,1.6,0
3408,0,447,0.3001,1
3409,1,213,1.2,1
3410,0,625,0.9,1
3411,0,457,0.2,1
3412,0,1096,0.45,1
3413,0,50,0.4,0
3414,1,363,0.26,1
3415,0,875,0.55,1
3416,0,1096,0.26,1
3417,0,1125,0.7,0
3418,1,302,0.25,0
3419,0,497,0.255,1
3420,0,1096,0.1,1
3421,0,1096,0.6001,1
3422,1,213,0.1,1
3423,0,355,0.17,1
3424,0,998,0.5,1
3425,0,562,0.1,0
3426,0,1049,0.54,0
3427,0,420,0.5,1
3428,0,1076,1.0,1
3429,0,527,0.89,1
3430,1,760,0.12,1
3431,0,75,1.0,1
3432,0,487,1.0,1
3433,0,245,0.1,1
3434,0,518,0.6,1
3435,1,182,0.37,1
3436,0,1096,0.2,1
3437,0,153,0.25,0
3438,0,797,0.2,1
3439,1,213,0.45,1
3440,0,1096,0.66,1
3441,1,333,2.5,0
3442,0,1050,1.0,1
3443,0,606,0.7,0
3444,0,1096,0.1,1
3445,0,1096,0.72,1
3446,0,568,0.3,1
3447,1,670,1.0001,0
3448,0,1096,0.455,1
3449,0,1070,0.3,1
3450,0,1096,0.5,1
3451,0,1029,0.75,0
3452,1,182,0.25,1
3453,0,504,0.25,1
3454,0,287,1.0,1
3455,0,149,0.25,1
3456,1,272,0.3,1
3457,1,669,2.5,1
3458,0,1096,0.75,0
3459,0,1096,0.8,1
3460,0,1096,0.3,1
3461,0,1096,1.0,0
3462,0,1096,0.25,1
3463,0,1096,0.5,0
3464,1,425,0.35,0
3465,0,225,0.6001,1
3466,0,573,0.75,1
3467,1,182,0.25,1
3468,0,1082,0.5,1
3469,1,730,0.3,1
3470,0,1016,1.7,1
3471,0,222,0.25,0
3472,1,182,0.6001,1
3473,0,1096,0.99,0
3474,0,1096,0.3,1
3475,0,749,0.2,1
3476,0,974,0.1,0
3477,0,811,0.55,0
3478,0,1093,0.45,0
3479,0,404,0.1,1
3480,0,1096,0.1,1
3481,0,887,0.115,1
3482,0,201,0.3033,0
3483,0,1096,1.2,1
3484,0,534,0.4,1
3485,0,379,0.8,1
3486,0,456,0.35,1
3487,0,796,1.125,1
3488,0,606,0.2,1
3489,1,335,0.2,1
3490,0,1096,0.35,1
3491,1,182,0.15,1
3492,1,303,0.2,1
3493,0,609,0.4,1
3494,0,1096,0.75,1
3495,0,298,0.5,0
3496,0,1096,0.5,0
3497,0,993,0.5,0
3498,1,975,0.5,1
3499,0,1096,0.5,0
3500,0,70,0.1,1
3501,0,49,0.6,1
3502,0,321,0.31,1
3503,0,10,0.36,0
3504,0,49,0.5,1
3505,0,1096,0.1,1
3506,0,208,0.25,0
3507,1,182,0.255,1
3508,1,333,0.15,1
3509,1,699,1.5,1
3510,1,333,0.5,1
3511,0,971,0.3,1
3512,0,910,0.15,0
3513,1,305,1.2,1
3514,0,511,0.12,1
3515,0,154,0.4,1
3516,0,568,0.7,1
3517,0,1120,0.4,1
3518,0,1096,0.85,1
3519,1,212,0.2999,1
3520,1,456,0.1,1
3521,1,333,0.3,1
3522,0,1096,2.5,1
3523,0,528,0.15,1
3524,0,65,2.5,1
3525,1,305,0.3001,1
3526,1,182,0.3,1
3527,0,707,0.425,1
3528,1,547,0.1,0
3529,0,1096,0.26,1
3530,0,1096,0.6001,1
3531,0,915,0.35,1
3532,0,1096,0.35,1
3533,0,407,0.25,0
3534,0,504,0.5,0
3535,1,425,0.3,1
3536,0,1096,0.25,1
3537,1,425,0.9,1
3538,1,425,0.85,1
3539,0,380,0.7,0
3540,1,486,0.45,0
3541,1,363,0.15,1
3542,0,510,0.3,1
3543,0,270,0.4,1
3544,0,1096,1.0,1
3545,0,695,0.35,0
3546,0,699,0.2,1
3547,0,408,1.0,0
3548,0,715,0.35,0
3549,1,243,0.1,1
3550,1,486,0.75,0
3551,0,624,0.7,1
3552,1,364,0.2,1
3553,1,304,0.235,0
3554,1,425,0.32,0
3555,0,1012,0.125,1
3556,0,903,0.3,0
3557,0,1083,0.2,1
3558,0,465,0.25,1
3559,0,49,0.1,1
3560,0,1096,0.4,1
3561,0,1096,0.11,0
3562,0,1096,2.0,0
3563,1,151,0.125,0
3564,0,911,0.2,1
3565,0,342,0.5,0
3566,1,302,0.395,1
3567,0,1037,0.5,0
3568,0,527,0.11,1
3569,0,56,0.1,1
3570,1,668,0.3001,1
3571,1,364,0.6001,1
3572,1,242,0.2,1
3573,0,734,0.3,1
3574,1,272,0.3,1
3575,0,1051,0.1025,0
3576,0,1096,0.35,1
3577,0,581,0.5,0
3578,1,274,0.5,0
3579,0,549,0.5,1
3580,0,1096,0.1,1
3581,0,701,0.7,1
3582,0,1096,1.0,0
3583,1,182,0.3,1
3584,0,1096,0.6,1
3585,0,1096,0.3,1
3586,0,331,0.5,1
3587,1,152,0.1,1
3588,0,1096,0.1,0
3589,1,212,0.32,1
3590,0,611,0.25,1
3591,0,39,0.5,0
3592,1,212,0.4,0
3593,0,1035,0.2,1
3594,0,1064,0.12,1
3595,0,810,0.15,0
3596,0,344,0.55,0
3597,1,364,0.4,1
3598,0,98,0.1,1
3599,0,285,2.5,0
3600,0,169,0.7,1
3601,1,211,0.115,0
3602,1,517,0.96,0
3603,0,580,0.1,1
3604,0,860,0.8,0
3605,0,1096,0.5,1
3606,0,340,0.255,1
3607,1,182,0.5,1
3608,1,455,0.275,0
3609,0,1107,0.5,1
3610,0,221,0.46,0
3611,0,1096,0.295,1
3612,0,1096,0.3,1
3613,0,45,0.1,0
3614,0,308,1.0001,1
3615,0,520,1.28,1
3616,0,727,0.52,1
3617,1,213,0.3001,1
3618,1,547,0.4,1
3619,0,1022,0.16,1
3620,0,473,0.45,0
3621,1,274,0.5,0
3622,1,182,0.8,1
3623,1,152,0.35,1
3624,1,394,1.5,1
3625,0,356,0.15,1
3626,1,243,0.35,1
3627,0,1032,0.6001,1
3628,0,256,0.54,0
3629,0,507,2.5,0
3630,0,217,0.3,1
3631,0,357,0.1,0
3632,0,511,0.3001,1
3633,0,1096,0.25,1
3634,1,639,0.8,1
3635,1,244,0.4,1
3636,0,470,0.35,1
3637,0,1096,0.5,0
3638,0,146,0.5,0
3639,1,213,0.4,1
3640,0,858,0.28,1
3641,0,736,0.3001,0
3642,0,1096,0.255,1
3643,1,638,0.1,0
3644,0,731,0.15,1
3645,1,852,0.8,1
3646,0,99,0.15,0
3647,0,861,0.2,1
3648,0,125,0.3,0
3649,0,1096,0.5,0
3650,0,1096,0.255,1
3651,0,90,0.16,0
3652,0,890,0.4,1
3653,0,630,1.0,1
3654,0,863,0.61,0
3655,0,397,0.27699999999999997,1
3656,0,1096,0.3,1
3657,0,967,0.7,0
3658,0,993,0.2,0
3659,1,213,0.5,1
3660,1,638,0.2,1
3661,0,440,2.0,1
3662,0,1096,2.0,0
3663,0,1096,0.5,1
3664,0,1096,1.0,1
3665,0,731,0.1675,1
3666,1,394,0.3,1
3667,1,333,0.6001,1
3668,0,764,1.0,0
3669,0,242,0.1,1
3670,1,336,0.6,1
3671,1,1003,2.5,1
3672,1,302,0.1,1
3673,0,534,1.2,0
3674,0,1096,0.2,1
3675,1,486,0.3,0
3676,0,859,0.41,1
3677,0,1096,0.45,0
3678,0,317,0.1,1
3679,0,1107,0.1,1
3680,1,274,0.2,1
3681,0,585,0.1,1
3682,0,1096,1.4,0
3683,0,1096,0.3,1
3684,0,1043,2.5,0
3685,0,1096,0.455,1
3686,0,1033,0.27,0
3687,1,517,0.3,0
3688,0,1079,0.255,1
3689,0,1096,0.45,0
3690,1,213,0.3,0
3691,0,1096,1.0,0
3692,1,333,0.1911,1
3693,0,1096,0.15,1
3694,0,1096,0.25,0
3695,0,1096,0.225,1
3696,0,69,0.6,1
3697,0,419,0.1,1
3698,0,537,0.255,1
3699,0,423,0.2,1
3700,0,913,0.8,1
3701,1,336,0.46,1
3702,0,1096,0.5,0
3703,0,367,0.3,0
3704,0,242,1.0,0
3705,0,112,0.193,0
3706,0,208,1.5,1
3707,0,625,0.255,1
3708,0,227,0.1,0
3709,0,21,0.3,1
3710,0,238,1.05,1
3711,0,125,0.1,1
3712,0,932,0.3001,1
3713,0,1096,0.25,0
3714,0,981,0.22,1
3715,0,513,0.5,1
3716,0,997,0.5,0
3717,0,98,0.5,1
3718,0,1096,0.12,1
3719,0,915,0.95,0
3720,0,420,0.5,1
3721,0,1096,0.1,0
3722,0,49,0.1,0
3723,0,266,0.1,1
3724,0,810,0.305,1
3725,0,1096,0.1,0
3726,0,1096,0.25,0
3727,0,1078,0.5,0
3728,0,987,0.35,1
3729,0,1096,0.6001,0
3730,1,182,0.3,1
3731,1,333,0.8,0
3732,0,466,0.7,1
3733,1,366,0.7,0
3734,0,997,0.1,0
3735,0,751,0.5,0
3736,1,578,0.65,0
3737,0,1096,0.3,0
3738,0,121,0.3,0
3739,0,60,0.6001,1
3740,0,1096,0.3001,0
3741,0,1096,1.0,1
3742,1,182,0.355,1
3743,0,1096,0.22,1
3744,1,916,0.35,1
3745,0,997,0.35,0
3746,1,272,0.25,1
3747,1,213,0.2,1
3748,0,742,0.25,0
3749,0,205,0.3,1
3750,0,1096,1.0,0
3751,0,965,0.1,0
3752,0,65,0.25,0
3753,0,1096,1.0,1
3754,0,492,1.0102,1
3755,0,1096,0.1,0
3756,0,1096,0.35,1
3757,1,302,0.1,1
3758,0,1096,0.6,1
3759,1,486,0.25,1
3760,1,394,0.505,0
3761,0,815,0.12,1
3762,0,1032,0.15,0
3763,0,1122,0.5,0
3764,0,934,0.1,1
3765,0,919,0.45,0
3766,1,394,0.4,0
3767,0,542,2.0,1
3768,0,1096,0.975,1
3769,0,1096,1.0,1
3770,0,848,0.1,0
3771,0,180,1.0001,0
3772,0,670,1.25,0
3773,0,1096,0.295,1
3774,0,608,1.9,0
3775,0,186,0.2,1
3776,1,1097,0.3001,1
3777,0,1096,1.0,0
3778,0,909,0.2,1
3779,1,152,0.255,1
3780,1,272,0.65,1
3781,0,986,0.3001,1
3782,1,394,0.5,0
3783,0,1096,0.75,1
3784,0,131,0.6,0
3785,0,89,0.255,1
3786,1,425,0.255,1
3787,1,182,0.5,1
3788,0,519,0.1,1
3789,0,788,0.5,1
3790,1,274,0.4,1
3791,0,189,0.3,0
3792,0,1096,0.4,1
3793,0,1096,0.2,0
3794,0,592,0.4,0
3795,0,1096,0.3,0
3796,1,364,0.11,1
3797,0,717,0.8,1
3798,0,218,0.235,0
3799,1,364,0.375,1
3800,0,1,0.4997,0
3801,0,1096,0.255,1
3802,1,213,0.5,1
3803,1,241,0.1,1
3804,1,1158,1.0,1
3805,0,1191,0.14,1
3806,0,273,0.4,1
3807,0,880,0.15,1
3808,0,907,1.5,1
3809,0,622,0.4,1
3810,0,1096,0.5,1
3811,1,336,0.1,1
3812,0,406,0.5,1
3813,0,605,0.8,0
3814,0,1096,0.5,0
3815,1,305,0.5,1
3816,0,1096,0.45,1
3817,1,244,0.1,1
3818,0,1096,0.5,1
3819,0,604,0.3,1
3820,1,547,0.4,1
3821,1,274,0.37799999999999995,0
3822,0,464,0.5,1
3823,1,213,0.45,1
3824,0,1084,0.3001,0
3825,0,1096,0.35,1
3826,1,333,0.46,0
3827,1,213,0.1495,1
3828,0,694,0.1525,1
3829,0,72,0.25,0
3830,0,1096,0.74,1
3831,1,364,0.475,1
3832,0,405,1.0001,1
3833,1,211,0.185,1
3834,1,242,0.4,1
3835,0,750,0.3,1
3836,0,608,0.19,0
3837,0,547,0.85,1
3838,0,132,0.255,1
3839,1,516,0.305,1
3840,1,305,0.3035,0
3841,0,1096,0.31,1
3842,0,3,0.255,1
3843,0,342,0.6002,1
3844,0,1096,0.5,0
3845,0,166,0.9,0
3846,0,700,0.6,1
3847,0,903,0.2,1
3848,0,73,0.4997,0
3849,0,1096,0.3,1
3850,1,152,0.5,1
3851,0,1127,1.0,1
3852,0,966,0.5,0
3853,1,151,0.255,1
3854,0,285,0.1,0
3855,0,1096,0.3,0
3856,0,1096,0.4,1
3857,1,333,0.65,0
3858,0,1096,0.75,0
3859,0,1096,0.15,1
3860,0,1096,0.35,0
3861,0,11,0.3,1
3862,0,1073,0.3,1
3863,0,1096,0.5,1
3864,0,653,0.9,1
3865,0,431,0.99,0
3866,0,70,0.2025,1
3867,0,673,1.0,1
3868,1,862,0.255,1
3869,0,731,0.3,0
3870,1,304,0.255,1
3871,0,1096,0.3,0
3872,1,151,0.3001,1
3873,0,274,0.9,1
3874,1,333,0.255,1
3875,0,845,0.675,1
3876,0,335,0.3,1
3877,1,394,0.19,1
3878,0,1096,0.8,0
3879,0,210,0.23,1
3880,1,212,0.255,1
3881,0,69,0.1,0
3882,0,1096,0.5,1
3883,0,293,0.2,1
3884,0,1092,0.6001,1
3885,0,1086,0.55,1
3886,1,1189,1.5,0
3887,1,213,0.1,1
3888,0,357,0.5,1
3889,0,1096,1.5,0
3890,0,503,2.5,0
3891,0,564,0.7,1
3892,0,1096,0.5,0
3893,0,1066,0.8,1
3894,0,259,1.1,0
3895,1,1219,1.0135,1
3896,1,578,0.3,0
3897,0,511,0.7,1
3898,0,831,0.2,1
3899,0,866,1.22,1
3900,1,396,0.25,1
3901,1,486,0.1,1
3902,0,1096,0.45,0
3903,0,554,0.1,1
3904,1,304,0.35,1
3905,0,1096,0.5,1
3906,0,644,2.0,1
3907,0,609,0.405,1
3908,0,148,0.7,1
3909,0,1096,0.15,1
3910,0,243,0.25,1
3911,0,1096,1.51,1
3912,0,209,0.255,1
3913,1,397,0.7,1
3914,0,136,0.7,0
3915,1,152,0.5,1
3916,0,375,0.25,1
3917,0,946,0.3001,0
3918,0,857,0.15,1
3919,0,967,0.6001,1
3920,0,1077,0.28,1
3921,1,732,0.2,1
3922,1,425,0.5,0
3923,0,210,0.1,0
3924,1,394,1.0,0
3925,0,1008,0.3,1
3926,0,336,0.55,1
3927,1,760,0.35,1
3928,0,935,0.3,0
3929,0,1096,0.5,0
3930,0,182,2.0,0
3931,0,851,0.2,1
3932,0,1096,0.3,1
3933,0,1096,0.1,1
3934,0,1096,0.5,0
3935,0,1096,0.45,0
3936,1,1095,2.5,0
3937,1,243,0.1,1
3938,0,1096,1.7127,1
3939,1,241,0.3,1
3940,0,658,0.35,0
3941,0,145,0.1,1
3942,0,1096,0.2,1
3943,0,622,1.65,0
3944,0,33,0.25,0
3945,0,1096,0.75,0
3946,0,1096,0.2,1
3947,0,129,0.1,1
3948,0,345,0.5,1
3949,1,244,0.3,1
3950,1,335,0.25,1
3951,1,213,0.43,1
3952,1,213,0.26,1
3953,0,91,0.3,0
3954,0,1065,0.39,1
3955,0,1096,0.8863,1
3956,1,274,0.3,1
3957,0,1096,0.31,1
3958,0,1037,1.05,1
3959,0,27,0.29,1
3960,0,594,0.325,1
3961,0,833,0.275,1
3962,1,760,0.39,1
3963,1,305,0.3,1
3964,1,883,1.83,0
3965,0,208,0.3,1
3966,1,151,0.12,1
3967,0,63,0.5,0
3968,0,1096,0.3,1
3969,1,183,0.35,0
3970,0,447,0.9,1
3971,0,1096,0.3,1
3972,0,61,0.3,1
3973,0,477,0.8,1
3974,0,88,0.8,1
3975,0,1047,0.95,0
3976,0,690,0.45,1
3977,1,394,0.3,1
3978,1,242,0.1225,1
3979,0,679,0.6001,1
3980,0,420,0.32,0
3981,1,244,0.2,1
3982,1,458,0.14,1
3983,0,1096,0.1,1
3984,1,333,0.3,1
3985,0,1066,0.33,0
3986,1,242,0.4,1
3987,0,952,0.35,0
3988,0,988,0.1,1
3989,0,731,0.4,1
3990,0,1089,1.3,1
3991,0,1096,0.5,1
3992,0,1096,2.0,1
3993,0,1096,1.4,0
3994,0,357,0.3,0
3995,0,834,0.25,1
3996,0,1037,0.17,1
3997,1,242,0.45,1
3998,0,33,0.12,1
3999,1,885,0.74,1
4000,0,1096,0.7,1
4001,0,170,0.6001,1
4002,1,305,0.3001,1
4003,0,1166,0.43,0
4004,0,1096,0.1,0
4005,0,1096,0.35,0
4006,0,1107,0.325,1
4007,0,1096,0.5,1
4008,0,1096,0.3,1
4009,0,649,0.5,0
4010,1,213,0.12,1
4011,0,1096,1.0,0
4012,0,299,1.7,1
4013,1,577,0.3,1
4014,0,1096,0.75,1
4015,1,274,0.28800000000000003,0
4016,0,1096,0.2999,1
4017,0,956,0.1,1
4018,0,426,1.6,0
4019,0,579,0.5,0
4020,0,1096,0.3,0
4021,0,121,0.25,1
4022,0,611,0.1,1
4023,1,577,0.5,1
4024,1,274,0.3001,1
4025,0,1096,0.1,1
4026,0,371,0.25,1
4027,0,973,0.4995,1
4028,0,923,0.3,1
4029,0,994,0.1,0
4030,1,151,0.1,1
4031,0,161,0.1,0
4032,0,1096,0.25,1
4033,0,1096,2.0,1
4034,1,425,0.35,1
4035,0,663,0.15,1
4036,0,857,0.25,1
4037,0,1096,0.3,0
4038,0,1096,0.1,1
4039,0,1096,0.3,1
4040,1,333,0.5,0
4041,1,152,0.32,1
4042,0,1107,0.165,1
4043,0,964,0.47,0
4044,0,1066,0.4,1
4045,1,213,2.0,0
4046,0,2,0.3,1
4047,0,1096,0.3,0
4048,1,486,0.2,1
4049,0,1096,1.0,1
4050,0,931,1.0,1
4051,0,709,0.29,1
4052,1,394,0.1,1
4053,0,1192,0.7,1
4054,1,364,0.115,1
4055,0,417,0.4,1
4056,1,548,0.5,0
4057,1,213,0.3001,1
4058,0,226,0.15,1
4059,0,1096,0.275,0
4060,0,860,0.3,1
4061,0,1078,0.3001,1
4062,1,1067,0.9,0
4063,0,252,0.15,0
4064,0,315,0.1,1
4065,0,469,0.1,1
4066,0,731,0.1,1
4067,0,1096,0.4,1
4068,0,349,0.125,1
4069,0,1096,0.1,1
4070,0,765,1.0,0
4071,0,1091,0.1,1
4072,0,344,0.5,0
4073,0,921,0.5,0
4074,0,673,0.3,1
4075,1,336,0.28,1
4076,1,971,0.21,1
4077,0,909,0.35,1
4078,0,190,0.6001,1
4079,0,722,1.0,0
4080,1,394,0.3,1
4081,0,560,0.3001,0
4082,0,959,0.5,0
4083,0,1065,0.26,1
4084,1,335,0.7,1
4085,0,197,0.25,1
4086,0,453,0.3,1
4087,0,1104,0.95,0
4088,1,394,0.3,1
4089,1,274,0.5,0
4090,0,1035,0.2,0
4091,1,305,0.3,1
4092,0,1096,0.2,1
4093,0,623,0.2,0
4094,0,1096,0.15,0
4095,1,272,0.4,1
4096,1,335,0.8365,0
4097,1,211,0.125,1
4098,1,882,0.35,1
4099,0,10,0.25,0
4100,0,343,0.3,0
4101,0,895,0.33,1
4102,0,945,0.1,1
4103,1,394,0.4,1
4104,1,364,0.4,1
4105,0,1096,0.6001,1
4106,1,578,0.2,1
4107,1,243,0.15,1
4108,0,1096,0.1,1
4109,0,654,0.1,1
4110,0,74,0.1,0
4111,0,819,0.2,1
4112,0,830,0.1,1
4113,0,1096,0.3001,0
4114,0,1096,0.75,1
4115,0,489,0.12,1
4116,0,24,0.4,1
4117,0,1096,0.3,1
4118,0,943,0.3,1
4119,0,484,0.315,0
4120,0,294,1.25,0
4121,1,303,0.125,1
4122,1,456,0.3,1
4123,0,1107,0.3,1
4124,0,303,0.1,0
4125,0,749,1.0,0
4126,0,1096,0.4,0
4127,0,1096,0.5,1
4128,0,1096,0.61,0
4129,0,227,0.6001,0
4130,0,1065,2.5,1
4131,1,243,0.71,1
4132,0,669,1.2,1
4133,1,363,0.1,1
4134,0,928,1.0,1
4135,1,304,0.135,1
4136,1,152,0.1,1
4137,0,429,0.3001,1
4138,0,1096,0.3001,1
4139,0,1074,0.15,1
4140,1,638,0.7,0
4141,1,213,0.1,1
4142,0,639,0.45,1
4143,0,240,0.8,0
4144,1,1125,1.0,0
4145,1,182,0.5,1
4146,0,1065,0.5329,1
4147,0,214,0.4,1
4148,0,731,0.2,1
4149,0,1107,0.35,0
4150,1,243,0.2551,1
4151,0,206,1.09,1
4152,0,1096,0.5,0
4153,0,1096,0.2,1
4154,0,374,1.0,0
4155,1,303,0.3,0
4156,0,570,0.65,0
4157,0,792,0.3001,0
4158,0,651,0.5,0
4159,0,172,0.26,0
4160,0,612,0.45,1
4161,0,1060,2.0,0
4162,1,425,0.18,1
4163,1,946,0.4,0
4164,0,747,0.75,1
4165,0,976,0.3,1
4166,0,458,0.5,0
4167,0,51,0.25,0
4168,0,1096,0.35,1
4169,0,1117,0.15,0
4170,1,363,2.5,1
4171,0,1096,0.3001,1
4172,0,669,0.35,1
4173,0,203,1.5,1
4174,0,108,0.15,1
4175,0,189,0.3,1
4176,0,448,0.55,1
4177,0,1073,0.25,1
4178,1,303,0.15,1
4179,0,1128,0.255,1
4180,0,613,0.15,1
4181,1,183,0.3001,1
4182,1,425,1.0,0
4183,0,1096,0.3001,1
4184,0,1107,0.55,1
4185,1,333,0.35,1
4186,1,213,0.27,0
4187,0,586,0.635,1
4188,0,1096,1.0,1
4189,1,182,0.125,1
4190,1,241,0.38,1
4191,0,712,0.14,1
4192,0,69,0.3,0
4193,0,1019,0.3001,1
4194,0,1004,0.45,1
4195,0,1091,0.3,1
4196,0,1096,0.12,0
4197,0,1096,0.46,1
4198,0,699,0.6,1
4199,0,852,0.55,0
4200,1,182,0.15,1
4201,0,960,0.2,1
4202,1,244,0.125,1
4203,0,1001,0.255,1
4204,0,899,0.15,1
4205,0,1096,0.6,0
4206,1,182,0.35,1
4207,0,1093,0.15,1
4208,1,363,0.255,1
4209,1,182,0.255,1
4210,0,1096,0.2,1
4211,0,1044,0.8,1
4212,0,1096,2.5,1
4213,0,1096,0.5,1
4214,1,152,0.3,1
4215,1,151,0.29,1
4216,0,1086,0.1,0
4217,0,1096,1.2,0
4218,0,931,1.49,0
4219,1,274,2.5,0
4220,0,1096,0.2499,1
4221,0,549,0.1,1
4222,0,993,0.23,1
4223,1,182,0.47,0
4224,1,272,0.6,1
4225,1,1219,0.3001,1
4226,1,182,1.01,0
4227,0,1094,0.35,1
4228,0,1046,0.5,1
4229,1,272,2.5,0
